latitude,longitude,name,url,postcode,Registered_accounts_type,subactivity
53.77983,-1.61304,AIR PRODUCTS PUBLIC LIMITED COMPANY,www.airproducts.com,LS12 5JB,Full accounts,Industrial gases
54.41853,-1.23481,MELBRAY PROJECTS LIMITED,,TS9 7DE,Total Exemption Small,Other organic basic chemicals
53.80243,-1.57217,NOPCO PAPER TECHNOLOGY LTD.,,LS3 1JN,,Other chemical products nec
54.57925,-1.24132,NALCO LIMITED,www.nalco.com,TS1 5AQ,Full accounts,Other inorganic basic chemicals
54.68157,-1.21038,EXWOLD TECHNOLOGY LIMITED,www.exwold.com,TS24 4AP,Full accounts,Other chemical products nec
53.59823,-0.64655,BOC LIMITED,www.boc.com,DN15 6XH,Full accounts,Industrial gases
54.58499,-1.20878,KOPPERS UK LIMITED,WWW.KOPPERS.COM,TS2 1SD,Full accounts,Other organic basic chemicals
53.7539,-1.76761,REPCLIF CHEMICAL SERVICES LIMITED,www.repclif.com,BD12 0NB,Total Exemption Small,Other chemical products nec
53.97767,-1.52956,PRISCO EUROPE LIMITED,www.prisco.com,HG2 8ER,Total Exemption Small,Other chemical products nec
53.79768,-1.55145,NUGEL LIMITED,www.nugel.co.uk,LS1 2RU,Micro-entity accounts,"Pesticides, other agrochemical"
53.68412,-1.83793,ANACARDA LIMITED,,HX5 0AE,Total Exemption Small,Other chemical products nec
53.76427,-0.3537,ELIQUID TECHNOLOGIES LTD,,HU5 2NR,Not Available,Other chemical products nec
53.60141,-1.61003,AGROSMART LIMITED,www.agrosmartuk.com,HD8 9TR,Total Exemption Small,"Pesticides, other agrochemical"
53.68834,-0.42748,SURE ADHESIVE PRODUCTS LIMITED,www.surelockadhesive.com,DN18 5RP,Total Exemption Small,Glues
54.18226,-1.35411,COD BECK BLENDERS LIMITED,www.cbchem.co.uk,YO7 3HR,Full accounts,Other chemical products nec
53.74038,-0.33629,KINGSTON RESEARCH LIMITED,www.bp.com,HU1 1TJ,Full accounts,Other chemical products nec
53.67704,-1.48447,ESSECO UK LIMITED,www.essecouk.com,WF1 5PH,Full accounts,Other inorganic basic chemicals
53.92145,-0.93754,MARYHILL LIMITED,,YO41 4AG,Total Exemption Small,Other chemical products nec
53.74083,-0.23653,AIR PRODUCTS PUBLIC LIMITED COMPANY,www.airproducts.com,HU12 8PP,Full accounts,Industrial gases
53.84641,-1.78336,J & L CHEMICALS LTD,www.jlchemicals.com,BD17 5DF,Total Exemption Small,Other chemical products nec
53.73145,-1.34638,ARCH TIMBER PROTECTION LIMITED,www.lonza.com,WF10 2JT,Full accounts,Other inorganic basic chemicals
53.68172,-1.62304,CHEMFIX PRODUCTS LIMITED,www.chemfix.co.uk,WF12 9BQ,Full accounts,Other chemical products nec
53.924,-0.80023,FARMCARE INTERNATIONAL LIMITED,www.biolinklimited.co.uk,YO42 1NR,Total Exemption Full,"Pesticides, other agrochemical"
54.56995,-1.34813,NANO LIQUID SOLUTIONS UK LIMITED,,TS19 0SL,Not Available,Other organic basic chemicals
53.85855,-1.68573,CLARIANT OIL SERVICES UK LTD,www.clariant.com,LS19 7BA,Full accounts,Other chemical products nec
54.57528,-1.27383,BOC LIMITED,www.boc.com,TS18 2RJ,Full accounts,Industrial gases
53.62818,-0.18726,BYK ADDITIVES LIMITED,www.byk.com,DN40 2LZ,Full accounts,Other chemical products nec
53.74038,-0.33629,KINGSTON CHEMICALS LIMITED,,HU1 1TJ,Total Exemption Small,Other organic basic chemicals
53.58437,-0.11669,NOVARTIS GRIMSBY LIMITED,www.novartis.co.uk,DN31 2SR,Full accounts,Other inorganic basic chemicals
53.42579,-1.04939,SOLVENTS WITH SAFETY LIMITED,www.solventswithsafety.co.uk,DN11 8EW,Full accounts,Other chemical products nec
53.92145,-0.93754,OIL SLICK DISPERSANTS LIMITED,www.oilslickdispersants.co.uk,YO41 4AG,Total Exemption Small,Other chemical products nec
53.593002,-0.638751,KOPPERS UK LIMITED,WWW.KOPPERS.COM,DN15 6UR,Full accounts,Other organic basic chemicals
53.69958,-1.66174,ROHM AND HAAS (UK) LIMITED,www.dow.com,WF13 3NG,Full accounts,Other inorganic basic chemicals
53.86022,-1.85145,WILDACRE COSMETICS LIMITED,www.wildacrecosmetics.com,BD16 2AF,Total Exemption Small,Other chemical products nec
54.53237,-1.05602,HUTTON CHEMICALS LIMITED,www.hutton-chemicals.co.uk,TS14 7DL,Full accounts,Other chemical products nec
53.61794,-0.65884,KOPPERS UK LIMITED,WWW.KOPPERS.COM,DN15 9YG,Full accounts,Other organic basic chemicals
53.72868,-0.53086,OMYA UK LIMITED,www.omya.com,HU14 3HU,Full accounts,Other chemical products nec
54.60768,-1.10286,AIR PRODUCTS PUBLIC LIMITED COMPANY,www.airproducts.com,TS10 5JU,Full accounts,Industrial gases
53.68624,-1.84282,GARLOCK (GREAT BRITAIN) LIMITED,www.garlock.co.uk,HX5 0RY,Full accounts,Other chemical products nec
53.98341,-1.5443,GREEN OIL INTERNATIONAL LIMITED,,HG2 9BY,Small company,Other chemical products nec
54.61059,-1.18009,FINE INDUSTRIES LIMITED,www.fineindustries.co.uk,TS2 1UB,Full accounts,Other organic basic chemicals
53.69549,-1.8248,SEAL IT SERVICES LIMITED,www.bond-it.co.uk,HX5 9DN,Group,Glues
54.574997,-1.101337,AIR PRODUCTS PUBLIC LIMITED COMPANY,www.airproducts.com,TS6 8JB,Full accounts,Industrial gases
54.5774,-1.34869,AD TECHNICAL & SAFETY SERVICES LTD,,TS19 8FD,Total Exemption Small,Other organic basic chemicals
53.80009,-1.3709,LNT SOLUTIONS LIMITED,www.lntsolutions.com,LS25 2DY,Full accounts,Other chemical products nec
54.60906,-1.27921,STEEL SEALS HEAD GASKET LIMITED,www.steelsealheadgasket.com,TS23 3HW,Total Exemption Small,Other chemical products nec
54.59137,-1.08906,LOTTE CHEMICAL UK LIMITED,www.lottechemical.co.uk,TS10 4XZ,Full accounts,Other chemical products nec
53.82088,-1.85101,IMPRESSIONS ENGRAVING AND CHEMICAL ETCHING LTD,www.impressionsengraving.co.uk,BD15 0DJ,Total Exemption Small,Other chemical products nec
54.50851,-1.35361,OIL INSPECTIONS LIMITED,www.oilinspections.com,TS15 9AE,Total Exemption Small,Refined petroleum products
53.92145,-0.93754,PREMIER DE-ICERS LIMITED,www.premierdeicers.co.uk,YO41 4AG,Total Exemption Small,Other chemical products nec
53.84726,-0.40607,BARTOLINE LIMITED,www.bartoline.co.uk,HU17 0LW,Medium Company,Other inorganic basic chemicals
53.51064,-1.11987,ESC GLOBAL LIMITED,www.escglobal.co.uk,DN4 5NP,Total Exemption Small,Other chemical products nec
53.64548,-1.78505,DIESOLIFT LIMITED,,HD1 2EX,Not Available,Other chemical products nec
