latitude,longitude,name,url,postcode,Registered_accounts_type,subactivity
53.75048,-1.74729,STEADFAST MANUFACTURING AND STORAGE LIMITED,www.steadfastworks.com,BD12 7BH,Total Exemption Small,Other products
53.68781,-1.6092,SKOPOS DESIGN LIMITED,www.skoposfabrics.com,WF12 8HT,Small company,Other textiles nec
53.73921,-1.87354,LADYSHIP CARPETS LIMITED,www.ladyshipcarpets.co.uk,HX3 5QN,Total Exemption Small,Carpets and rugs
53.65819,-1.83978,HUDDERSFIELD PALLETS (HUDDERSFIELD) LIMITED,,HD3 3SQ,Not Available,Wooden containers
53.70669,-1.91427,FAIRBANK TEXTILES LIMITED,www.fairbanktextiles.co.uk,HX6 3AN,Total Exemption Small,Other textiles nec
53.892592,-1.992006,THOMAS B. RAMSDEN & CO. (BRADFORD) LIMITED,www.tbramsden.co.uk,BD20 7NG,Full accounts,Finishing of textiles
53.59634,-1.83802,NORTHERN DYERS LIMITED,,HD9 4AN,Small company,"Other technical, industrial textiles"
53.73503,-1.88175,INTERFACE EUROPE LTD.,www.interfaceeurope.com,HX3 5LT,Group,Carpets and rugs
53.70397,-1.10571,GMT & CT LIMITED,,DN14 0QZ,Total Exemption Small,Other products
53.7744,-0.32833,CRATING SOLUTIONS UK LIMITED,www.cratingsolutions.co.uk,HU7 0XD,Total Exemption Small,Wooden containers
53.55746,-0.02517,P & L INTERIORS LIMITED,www.plinteriors.co.uk,DN35 8EX,Total Exemption Small,Made-up textile exc apparel
53.99211,-2.15208,OFFTREE LIMITED,www.offtree.co.uk,BD23 4EA,Total Exemption Full,"Textile fibres preparation, spinning"
53.56913,-1.79347,WINTERMANS RUGS LIMITED,,HD9 3BQ,Total Exemption Full,Carpets and rugs
53.77341,-1.72837,ARKOSE LIMITED,,BD4 9NW,Total Exemption Small,"Other technical, industrial textiles"
54.56314,-1.32554,FILTER SERVICES LIMITED,www.filterservices.co.uk,TS18 4AH,Total Exemption Small,Other textiles nec
53.48817,-1.01211,THE PALLET DOCTOR LIMITED,,DN9 3GA,Not Available,Wooden containers
54.52843,-1.54795,RATED UPHOLSTERY LTD,,DL1 1TD,Not Available,Made-up textile exc apparel
53.55577,-0.68123,SPAVIN PALLETS LIMITED,,DN17 2BW,Total Exemption Small,Wooden containers
53.68857,-1.85304,J. SPEAK & CO. LIMITED,www.jspeak.co.uk,HX4 8LT,Total Exemption Small,"Textile fibres preparation, spinning"
54.00355,-1.44997,CUT-TEX LIMITED,,HG5 8BS,Not Available,Other textiles nec
53.78005,-1.72104,SPINNERS (BRADFORD) LIMITED,,BD4 8RZ,Total Exemption Small,"Textile fibres preparation, spinning"
53.67015,-1.75862,TAG TOGS LTD,www.bencrossdev.co.uk,HD2 1HX,Total Exemption Small,Made-up textile exc apparel
54.08486,-0.20088,CRATES4YOU LIMITED,,YO16 4LZ,Total Exemption Small,Wooden containers
