latitude,longitude,name,url,postcode,Registered_accounts_type
53.84188,-0.4298,THOMAS OF YORK LIMITED,,HU17 9AA,Full accounts
53.86415,-0.66592,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,YO43 3AQ,Full accounts
54.57562,-1.23602,GREGGS PLC,www.greggs.co.uk,TS1 2NR,Group
54.00825,-1.46702,THOMAS OF YORK LIMITED,,HG5 8AG,Full accounts
53.79593,-1.55329,GREGGS PLC,www.greggs.co.uk,LS1 4JY,Group
54.08172,-0.19184,THE UPPER CRUST HOT BREAD KITCHEN LTD,,YO15 2SP,Not Available
53.83656,-1.6401,I GOT FOOD, BABE LTD.,,LS18 4RR,Not Available
53.99321,-1.54305,BETTYS & TAYLORS OF HARROGATE LTD,www.bettys.co.uk,HG1 2QU,Full accounts
53.79769,-1.54289,GREGGS PLC,www.greggs.co.uk,LS1 6JS,Group
53.90607,-1.69433,A.TEALE & SON LIMITED,,LS21 3AP,Total Exemption Small
53.94418,-1.81446,LOVE BROWNIES.CO.UK LIMITED,www.lovebrownies.co.uk,LS29 0DN,Micro-entity accounts
53.79408,-1.75128,GREGGS PLC,www.greggs.co.uk,BD1 1HA,Group
54.00302,-0.4362,THORLEYS LIMITED,,YO25 6QE,Total Exemption Small
53.48817,-1.01211,MERCHANT WAY BAKERY LIMITED,,DN9 3GA,Total Exemption Small
53.50343,-1.16175,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,DN4 0RS,Full accounts
53.74319,-0.33601,GREGGS PLC,www.greggs.co.uk,HU1 2HP,Group
53.71405,-1.69099,TOLSON LIMITED,www.watsonsbakery.co.uk,WF15 6EW,Total Exemption Small
53.55789,-0.64278,CAKES BY LOUISE LIMITED,,DN16 3QN,Not Available
53.99288,-1.5367,BONDGATE BAKERY LTD,,HG1 5LF,Total Exemption Small
53.82586,-1.39617,COUNTRY CAKES LIMITED,,LS15 4LJ,Total Exemption Small
53.69162,-1.31169,GREGGS PLC,www.greggs.co.uk,WF8 1AT,Group
53.95574,-1.12312,THOMAS OF YORK LIMITED,,YO24 4LN,Full accounts
53.70337,-1.78003,LOVEBREAD CIC,www.lovebread.org.uk,HD6 1DA,Total Exemption Small
54.54352,-1.32876,COUNTRY STYLE FOODS LIMITED,www.countrystyle.co.uk,TS18 3RB,Group
53.7898,-1.51642,LOVESTORM CAKES LTD,,LS9 0BW,Total Exemption Small
